UFC_Page,cards,date,fights,fighter_1_Fighter,fighter_1_KD,fighter_1_Sig_Strike_Landed,fighter_1_Sig_Strike_Attempts,fighter_1_Sig_Strike_Percent,fighter_1_Strike_Landed,fighter_1_Strike_Attempts,fighter_1_TD_Landed,fighter_1_TD_Attempts,fighter_1_TD_Percent,fighter_1_Sub_Attempts,fighter_1_Pass,fighter_1_Rev,fighter_2_Fighter,fighter_2_KD,fighter_2_Sig_Strike_Landed,fighter_2_Sig_Strike_Attempts,fighter_2_Sig_Strike_Percent,fighter_2_Strike_Landed,fighter_2_Strike_Attempts,fighter_2_TD_Landed,fighter_2_TD_Attempts,fighter_2_TD_Percent,fighter_2_Sub_Attempts,fighter_2_Pass,fighter_2_Rev,method,round_finished,time,time_format,referee,fighter_1_res,fighter_2_res,weight_class
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/c93eebe24aa0299d,Valentina Shevchenko,0,62,119,0.52,249,317,5,6,0.8300000000000001,0,0,NA,Jennifer Maia,0,36,88,0.4,94,152,1,2,0.5,0,0,NA,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,W,L,UFC Women's Flyweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/2b13651b97f57b6c,Mike Perry,0,64,161,0.39,69,166,1,5,0.2,2,0,NA,Tim Means,0,128,192,0.66,143,207,0,1,0,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/08ef2ed7393efd24,Katlyn Chookagian,0,69,230,0.3,69,230,0,1,0,0,0,NA,Cynthia Calvillo,0,60,197,0.3,60,197,1,4,0.25,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/1671723154d8e324,Mauricio Rua,0,10,28,0.35000000000000003,25,46,0,0,NA,0,0,NA,Paul Craig,0,29,57,0.5,54,88,4,8,0.5,0,1,NA,KO/TKO,2,3:36,3 Rnd (5-5-5),Herb Dean,L,W,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/8d5ea3bf3be7cb91,Brandon Moreno,0,16,34,0.47000000000000003,53,73,2,2,1,2,0,NA,Brandon Royval,0,17,52,0.32,24,62,0,0,NA,0,0,NA,KO/TKO,1,4:59,3 Rnd (5-5-5),Marc Goddard,W,L,Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/6c1b38dd918793ff,Joaquin Buckley,2,43,80,0.53,59,96,0,2,0,0,0,NA,Jordan Wright,0,18,47,0.38,36,66,0,1,0,0,0,NA,KO/TKO,2,0:18,3 Rnd (5-5-5),Herb Dean,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/a485281be8e9d2e2,Antonina Shevchenko,0,39,57,0.68,94,128,1,3,0.33,0,0,NA,Ariane Lipski,0,15,26,0.5700000000000001,25,36,0,3,0,0,0,NA,KO/TKO,2,4:33,3 Rnd (5-5-5),Chris Tognoni,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/e22d5aab3d099c7c,Daniel Rodriguez,0,83,199,0.41000000000000003,105,222,0,2,0,0,0,NA,Nicolas Dalby,0,50,147,0.34,58,155,0,7,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/a02764f92a84dd36,Alan Jouban,0,168,331,0.5,169,332,0,1,0,2,1,NA,Jared Gooden,0,100,210,0.47000000000000003,101,211,1,1,1,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/90eb22b9eb6ed2a8,Kyle Daukaus,0,64,122,0.52,113,183,2,7,0.28,1,0,NA,Dustin Stoltzfus,0,32,63,0.5,95,130,0,7,0,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/bbb15f301e4a490a,"November 21, 2020",http://ufcstats.com/fight-details/91afc389191d41fb,Louis Cosce,1,99,206,0.48,115,224,1,9,0.11,0,0,NA,Sasha Palatnikov,0,125,237,0.52,160,275,1,1,1,0,0,NA,KO/TKO,3,2:47,3 Rnd (5-5-5),Chris Tognoni,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/80cb3cf9134b677c,Paul Felder,0,98,190,0.51,134,226,1,2,0.5,0,0,NA,Rafael Dos Anjos,0,92,162,0.56,155,231,6,22,0.27,0,0,NA,Decision - Split,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/30eb24f7904c2128,Abdul Razak Alhassan,0,2,2,1,2,2,0,0,NA,0,0,NA,Khaos Williams,1,5,10,0.5,5,10,0,0,NA,0,0,NA,KO/TKO,1,0:30,3 Rnd (5-5-5),Mark Smith,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/34db1e0e2499e7ae,Ashley Yoder,0,26,42,0.61,151,184,2,4,0.5,3,0,NA,Miranda Granger,0,33,51,0.64,87,107,0,0,NA,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,W,L,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/fa6e8fa6c3f05e31,Brendan Allen,0,51,90,0.56,53,92,0,0,NA,0,0,NA,Sean Strickland,1,94,161,0.58,106,176,1,1,1,0,0,NA,KO/TKO,2,1:32,3 Rnd (5-5-5),Herb Dean,L,W,Catch Weight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/742dc4196d329db0,Kay Hansen,0,67,110,0.6,87,131,2,5,0.4,2,0,NA,Cory McKenna,0,57,137,0.41000000000000003,156,246,0,1,0,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,L,W,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/470391c4067bf49b,Randa Markos,0,29,61,0.47000000000000003,37,69,0,0,NA,0,0,NA,Kanako Murata,0,29,43,0.67,79,95,4,9,0.44,2,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,L,W,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/9e4dcac049327529,Geraldo de Freitas,0,76,128,0.59,108,165,1,4,0.25,0,0,NA,Tony Gravely,0,49,101,0.48,86,144,7,17,0.41000000000000003,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,L,W,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/d80fd2ec736f7df2,Alex Morono,0,176,321,0.54,208,360,3,3,1,0,0,NA,Rhys McKee,0,124,230,0.53,133,242,0,3,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/3bc27ec15facbcf3,"November 14, 2020",http://ufcstats.com/fight-details/f6472ca263a863d1,Don'Tale Mayes,0,59,135,0.43,80,158,1,2,0.5,0,0,NA,Roque Martinez,0,58,111,0.52,96,152,1,2,0.5,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/923e151bd990961b,Thiago Santos,1,40,64,0.62,81,109,0,0,NA,0,0,NA,Glover Teixeira,0,46,63,0.73,148,180,4,7,0.5700000000000001,2,0,NA,Submission,3,1:49,5 Rnd (5-5-5-5-5),Herb Dean,L,W,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/f0cf92b063735164,Andrei Arlovski,0,34,82,0.41000000000000003,34,82,0,0,NA,0,0,NA,Tanner Boser,0,68,119,0.5700000000000001,68,119,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/6ac3d588f9630f0a,Raoni Barcelos,0,120,207,0.5700000000000001,129,219,2,4,0.5,1,0,NA,Khalid Taha,0,49,202,0.24,68,222,0,1,0,0,1,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/0fed97329b78b887,Giga Chikadze,1,8,16,0.5,8,16,0,1,0,0,0,NA,Jamey Simmons,0,2,4,0.5,4,6,0,3,0,0,0,NA,KO/TKO,1,3:51,3 Rnd (5-5-5),Herb Dean,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/b76590c02f86e705,Claudia Gadelha,0,36,96,0.37,84,149,2,10,0.2,0,0,NA,Yan Xiaonan,0,74,170,0.43,133,234,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,L,W,Women's Strawweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/fea7dd5904ab4c91,Trevin Giles,2,38,59,0.64,51,73,1,2,0.5,0,0,NA,Bevon Lewis,0,26,75,0.34,60,113,0,6,0,0,0,NA,KO/TKO,3,1:26,3 Rnd (5-5-5),Mark Smith,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/2267d967d1daf08a,Alexandr Romanov,0,6,7,0.85,10,12,2,5,0.4,1,0,NA,Marcos Rogerio de Lima,0,18,29,0.62,27,39,0,0,NA,0,0,NA,Submission,1,4:48,3 Rnd (5-5-5),Herb Dean,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/69fa167ba5d0fd82,Darren Elkins,0,32,72,0.44,120,168,7,21,0.33,1,0,NA,Eduardo Garagorri,0,36,78,0.46,48,90,0,0,NA,0,0,NA,Submission,3,2:22,3 Rnd (5-5-5),Chris Tognoni,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/55019da3a4bd5d54,Max Griffin,0,74,167,0.44,82,175,0,1,0,0,0,NA,Ramiz Brahimaj,0,45,123,0.36,46,124,0,0,NA,0,0,NA,KO/TKO,3,2:03,3 Rnd (5-5-5),Mark Smith,W,L,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/41dca66f9dadfc86,"November 07, 2020",http://ufcstats.com/fight-details/cb720b01fd6f9785,Gustavo Lopez,0,26,43,0.6,33,50,2,3,0.66,1,0,NA,Anthony Birchak,0,17,40,0.42,18,41,0,0,NA,0,0,NA,Submission,1,2:43,3 Rnd (5-5-5),Chris Tognoni,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/039c645e8f3ac00f,Uriah Hall,2,60,111,0.54,61,112,0,0,NA,0,0,NA,Anderson Silva,0,53,110,0.48,57,114,0,0,NA,0,0,NA,KO/TKO,4,1:24,5 Rnd (5-5-5-5-5),Herb Dean,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/83955de599b2d874,Bryce Mitchell,0,46,69,0.66,100,135,7,13,0.53,1,0,NA,Andre Fili,0,27,72,0.37,51,97,0,0,NA,0,2,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/d763ad79532b27ff,Maurice Greene,0,17,37,0.45,17,37,0,0,NA,0,0,NA,Greg Hardy,1,46,74,0.62,56,85,1,1,1,0,0,NA,KO/TKO,2,1:12,3 Rnd (5-5-5),Herb Dean,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/997dcf5fd2eb0f2f,Kevin Holland,0,11,12,0.91,33,34,2,2,1,0,0,NA,Charlie Ontiveros,0,2,2,1,2,2,0,0,NA,0,0,NA,Submission,1,2:39,3 Rnd (5-5-5),Mark Smith,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/6915d46b49999f60,Bobby Green,0,85,177,0.48,94,187,2,3,0.66,0,1,NA,Thiago Moises,0,42,119,0.35000000000000003,43,120,2,3,0.66,1,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/95beb5ec32718faf,Chris Gruetzemacher,0,8,27,0.29,8,27,0,0,NA,0,0,NA,Alexander Hernandez,1,29,52,0.55,29,52,0,0,NA,0,0,NA,KO/TKO,1,1:46,3 Rnd (5-5-5),Mark Smith,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/4e566bd7094b49da,Adrian Yanez,1,17,34,0.5,18,35,0,0,NA,0,0,NA,Victor Rodriguez,0,6,13,0.46,9,16,0,3,0,0,0,NA,KO/TKO,1,2:46,3 Rnd (5-5-5),Herb Dean,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/09f5fb0bec3c948a,Sean Strickland,0,106,227,0.46,106,227,0,0,NA,0,0,NA,Jack Marshman,0,48,252,0.19,48,252,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/696ff200d98fa878,Cole Williams,0,1,5,0.2,23,27,0,0,NA,0,0,NA,Jason Witt,0,20,31,0.64,50,70,2,3,0.66,1,0,NA,Submission,2,2:09,3 Rnd (5-5-5),Mark Smith,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/783761d95060ffc4,Dustin Jacoby,2,22,38,0.5700000000000001,22,38,0,0,NA,0,0,NA,Justin Ledet,0,10,31,0.32,10,31,0,0,NA,0,0,NA,KO/TKO,1,2:38,3 Rnd (5-5-5),Chris Tognoni,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/ad044be25c94dcfd,"October 31, 2020",http://ufcstats.com/fight-details/7e6f12a95c14f9de,Miles Johns,1,48,105,0.45,56,114,0,7,0,0,0,NA,Kevin Natividad,0,33,137,0.24,38,142,0,1,0,0,0,NA,KO/TKO,3,2:51,3 Rnd (5-5-5),Chris Tognoni,W,L,Bantamweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/59eea37af7efb06c,Khabib Nurmagomedov,0,26,80,0.32,26,80,2,3,0.66,1,0,NA,Justin Gaethje,0,29,45,0.64,29,46,0,0,NA,0,0,NA,Submission,2,1:34,5 Rnd (5-5-5-5-5),Jason Herzog,W,L,UFC Lightweight Title Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/51108eabae8391ca,Robert Whittaker,1,69,151,0.45,75,158,0,2,0,0,0,NA,Jared Cannonier,0,53,89,0.59,58,94,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,W,L,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/ccfe7b0d29c5440c,Alexander Volkov,0,45,73,0.61,45,73,0,0,NA,0,0,NA,Walt Harris,0,16,58,0.27,16,58,0,1,0,0,0,NA,KO/TKO,2,1:15,3 Rnd (5-5-5),Lukasz Bosacki,W,L,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/a2620cbef573a837,Jacob Malkoun,0,0,2,0,0,2,0,0,NA,0,0,NA,Phillip Hawes,1,7,11,0.63,7,11,0,0,NA,0,0,NA,KO/TKO,1,0:18,3 Rnd (5-5-5),Jason Herzog,L,W,Middleweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/e8ef17c0babcfca5,Lauren Murphy,0,22,85,0.25,32,96,1,1,1,1,0,NA,Liliya Shakirova,0,23,75,0.3,27,80,0,3,0,0,0,NA,Submission,2,3:31,3 Rnd (5-5-5),Lukasz Bosacki,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/eedcb6c5d163e581,Magomed Ankalaev,2,21,41,0.51,21,41,0,0,NA,0,0,NA,Ion Cutelaba,0,11,36,0.3,11,36,0,0,NA,0,0,NA,KO/TKO,1,4:19,3 Rnd (5-5-5),Anders Ohlsson,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/6eaa4981d0335c8a,Stefan Struve,0,13,19,0.68,13,19,0,1,0,0,0,NA,Tai Tuivasa,1,27,42,0.64,48,63,0,0,NA,0,0,NA,KO/TKO,1,4:59,3 Rnd (5-5-5),Jason Herzog,L,W,Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/de2069fea664c4b7,Nathaniel Wood,0,136,321,0.42,138,325,0,3,0,0,0,NA,Casey Kenney,0,123,247,0.49,125,249,2,6,0.33,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,L,W,Catch Weight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/5b062be91c65fb73,Alex Oliveira,0,9,18,0.5,16,26,0,2,0,0,0,NA,Shavkat Rakhmonov,0,13,25,0.52,32,44,0,2,0,1,0,NA,Submission,1,4:40,3 Rnd (5-5-5),Lukasz Bosacki,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/55c257629ecea80f,Da-Un Jung,1,56,126,0.44,61,133,0,3,0,0,0,NA,Sam Alvey,0,59,166,0.35000000000000003,69,177,0,0,NA,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,D,D,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/47f9c14a7dca1ad7,Liana Jojua,0,30,80,0.37,30,80,0,0,NA,0,0,NA,Miranda Maverick,0,49,95,0.51,49,95,0,0,NA,0,0,NA,TKO - Doctor's Stoppage,1,5:00,3 Rnd (5-5-5),Lukasz Bosacki,L,W,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/c3c38c86f5ab9b5c,"October 24, 2020",http://ufcstats.com/fight-details/2279d909f6e3e552,Joel Alvarez,0,4,6,0.66,10,13,0,0,NA,2,0,NA,Alexander Yakovlev,0,1,1,1,15,16,1,1,1,0,0,NA,Submission,1,3:00,3 Rnd (5-5-5),Jason Herzog,W,L,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/5a440bdee19efaab,Brian Ortega,2,127,212,0.59,129,214,3,10,0.3,0,0,NA,Chan Sung Jung,0,62,163,0.38,64,166,0,0,NA,0,0,NA,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Lukasz Bosacki,W,L,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/e7a915f39ecf6db0,Katlyn Chookagian,0,19,53,0.35000000000000003,27,61,0,0,NA,0,0,NA,Jessica Andrade,1,28,43,0.65,62,79,2,3,0.66,0,0,NA,KO/TKO,1,4:55,3 Rnd (5-5-5),Lukasz Bosacki,L,W,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/948da1b7ebbb06b3,Jimmy Crute,2,17,24,0.7000000000000001,18,25,0,1,0,0,0,NA,Modestas Bukauskas,0,7,17,0.41000000000000003,7,17,0,0,NA,0,0,NA,KO/TKO,1,2:01,3 Rnd (5-5-5),Anders Ohlsson,W,L,Light Heavyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/4eb5f99202f5fe97,Claudio Silva,0,64,214,0.29,66,216,2,12,0.16,0,0,NA,James Krause,0,94,159,0.59,96,162,0,1,0,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,L,W,Welterweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/e4d0be5ae320c4ae,Thomas Almeida,0,64,171,0.37,64,171,0,5,0,0,0,NA,Jonathan Martinez,0,73,205,0.35000000000000003,73,205,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,L,W,Featherweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/e5279358b128c2ac,Mateusz Gamrot,0,52,126,0.41000000000000003,69,151,5,16,0.31,0,0,NA,Guram Kutateladze,1,37,86,0.43,43,93,0,1,0,0,0,NA,Decision - Split,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,L,W,Lightweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/9b6135943a4c8fe7,Gillian Robertson,0,57,98,0.58,104,161,3,7,0.42,0,0,NA,Poliana Botelho,0,22,43,0.51,39,61,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Anders Ohlsson,W,L,Women's Flyweight Bout
http://ufcstats.com/statistics/events/completed?page=all,http://ufcstats.com/event-details/d4f364dd076bb0e2,"October 17, 2020",http://ufcstats.com/fight-details/50e0bcba7551a25f,Junyong Park,0,10,21,0.47000000000000003,260,350,4,4,1,0,0,NA,John Phillips,0,5,14,0.35000000000000003,13,25,0,0,NA,0,0,NA,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,W,L,Middleweight Bout
