k,fighter,elo,match_id,date,weight_class
20,Allen Berube,1490,4403,2007-06-23,Lightweight
20,Allen Crowder,1490,744,2017-12-02,Heavyweight
20,Allen Crowder,1500.28774368332,212,2019-01-19,Heavyweight
20,Alonzo Menifield,1510,219,2019-01-19,Light Heavyweight
20,Alptekin Ozkilic,1510,2639,2013-12-14,Flyweight
20,Alptekin Ozkilic,1499.71225631668,2605,2014-01-15,Flyweight
20,Alptekin Ozkilic,1489.4490884473794,2347,2014-07-16,Flyweight
20,Alptekin Ozkilic,1479.7526747750683,1967,2015-05-09,Flyweight
20,Alvaro Herrera,1510,1710,2015-11-21,Welterweight
20,Alvaro Herrera,1499.71225631668,1442,2016-07-07,Welterweight
20,Alvaro Herrera,1489.4562155061888,893,2017-08-05,Lightweight
20,Alvaro Herrera,1479.7595968895682,436,2018-07-28,Lightweight
20,Alvin Robinson,1490.2960185560382,4387,2007-07-07,Lightweight
20,Alvin Robinson,1500.2711859493797,4344,2007-10-20,Lightweight
20,Alvin Robinson,1490.263380591909,4299,2008-01-23,Lightweight
20,Alvin Robinson,1480.5435496851976,4150,2008-11-15,Lightweight
20,Amanda Cooper,1490.2960322424942,1421,2016-07-08,Women's Strawweight
20,Amanda Cooper,1500.5752622809498,1240,2016-11-19,Women's Strawweight
20,Amanda Cooper,1490.5587049166718,1084,2017-03-04,Women's Strawweight
20,Amanda Cooper,1500.8303803645283,741,2017-12-02,Women's Strawweight
20,Amanda Cooper,1490.8064801419252,550,2018-05-12,Women's Strawweight
20,Amanda Cooper,1481.071029172285,317,2018-11-10,Women's Strawweight
20,Amanda Lemos,1490,930,2017-07-16,Women's Bantamweight
20,Amanda Nunes,1510,2799,2013-08-03,Women's Bantamweight
20,Amanda Nunes,1519.71225631668,2692,2013-11-06,Women's Bantamweight
20,Amanda Nunes,1509.14549997581,2243,2014-09-27,Women's Bantamweight
20,Amanda Nunes,1518.8823321065095,2016,2015-03-21,Women's Bantamweight
20,Amanda Nunes,1528.6496863949255,1798,2015-08-08,Women's Bantamweight
20,Amanda Nunes,1537.8269460917227,1558,2016-03-05,Women's Bantamweight
20,Amanda Nunes,1546.7424806583415,1407,2016-07-09,Women's Bantamweight
20,Amanda Nunes,1555.7126987864817,1149,2016-12-30,Women's Bantamweight
20,Amanda Nunes,1563.866433283344,859,2017-09-09,Women's Bantamweight
20,Amanda Nunes,1572.0486384240742,548,2018-05-12,Women's Bantamweight
20,Amanda Nunes,1580.0041351126522,225,2018-12-29,Women's Featherweight
20,Amar Suloev,1490,4851,2002-01-11,Light Heavyweight
20,Amar Suloev,1480.28774368332,4835,2002-05-10,Middleweight
20,Amaury Bitetti,1499.71225631668,5061,1996-05-17,Open Weight
20,Amilcar Alves,1490.3162134629745,3739,2010-08-28,Welterweight
20,Amilcar Alves,1480.5948630911664,3632,2011-01-22,Welterweight
20,Amir Sadollah,1510,4223,2008-06-21,Middleweight
20,Amir Sadollah,1499.71225631668,3988,2009-08-08,Welterweight
20,Amir Sadollah,1510,3923,2009-11-21,Welterweight
20,Amir Sadollah,1519.71225631668,3880,2010-01-11,Welterweight
20,Amir Sadollah,1509.14549997581,3798,2010-05-29,Welterweight
20,Amir Sadollah,1518.8823321065095,3680,2010-11-13,Welterweight
20,Amir Sadollah,1528.3393893546722,3567,2011-03-26,Welterweight
20,Amir Sadollah,1517.5255203131733,3478,2011-08-14,Welterweight
20,Amir Sadollah,1527.0215226828532,3225,2012-05-15,Welterweight
20,Amir Sadollah,1516.5402578859216,3092,2012-09-29,Welterweight
20,Amir Sadollah,1506.0803224337837,2252,2014-09-20,Welterweight
20,An Ying Wang,1499.71225631668,2308,2014-08-23,Welterweight
20,Anderson Dos Santos,1490,310,2018-11-17,Featherweight
20,Anderson Silva,1510.5903236612037,4574,2006-06-28,Middleweight
20,Anderson Silva,1520.285604011241,4520,2006-10-14,Middleweight
20,Anderson Silva,1529.702399957841,4468,2007-02-03,Middleweight
20,Anderson Silva,1538.8495728130065,4388,2007-07-07,Middleweight
20,Anderson Silva,1547.4613617194805,4342,2007-10-20,Middleweight
20,Anderson Silva,1556.3872960831982,4277,2008-03-01,Middleweight
20,Anderson Silva,1564.5081038577787,4202,2008-07-19,Light Heavyweight
20,Anderson Silva,1572.6948319061494,4152,2008-10-25,Middleweight
20,Anderson Silva,1580.3593201636745,4040,2009-04-18,Middleweight
20,Anderson Silva,1588.0867735054696,3986,2009-08-08,Light Heavyweight
20,Anderson Silva,1595.8842281360253,3815,2010-04-10,Middleweight
20,Anderson Silva,1603.1924519012055,3740,2010-08-07,Middleweight
20,Anderson Silva,1610.3066960850601,3612,2011-02-05,Middleweight
20,Anderson Silva,1617.5165316239677,3463,2011-08-27,Middleweight
20,Anderson Silva,1624.0707830529489,3156,2012-07-07,Middleweight
20,Anderson Silva,1630.6441732238309,3069,2012-10-13,Light Heavyweight
20,Anderson Silva,1617.3200098805773,2817,2013-07-06,Middleweight
20,Anderson Silva,1604.6945375014548,2618,2013-12-28,Middleweight
20,Anderson Silva,1601.7691981250848,2069,2015-01-31,Middleweight
20,Anderson Silva,1589.214898440716,1566,2016-02-27,Middleweight
20,Anderson Silva,1577.0059394979312,1409,2016-07-09,Light Heavyweight
20,Anderson Silva,1584.8251246071682,1104,2017-02-11,Middleweight
20,Anderson Silva,1572.4310416812523,187,2019-02-09,Middleweight
20,Anderson Silva,1560.3759943652299,40,2019-05-11,Middleweight
20,Andre Ewell,1509.7337027098113,363,2018-09-22,Bantamweight
20,Andre Ewell,1499.4536174999714,233,2018-12-29,Bantamweight
20,Andre Fili,1510,2720,2013-10-19,Featherweight
20,Andre Fili,1500.015153193459,2469,2014-04-26,Featherweight
20,Andre Fili,1510.014717049492,2213,2014-10-25,Featherweight
20,Andre Fili,1499.7265501266716,2018,2015-03-21,Featherweight
20,Andre Fili,1509.7344206450716,1709,2015-11-21,Featherweight
20,Andre Fili,1499.750975917216,1510,2016-04-23,Featherweight
20,Andre Fili,1509.7581434052488,1286,2016-10-01,Featherweight
20,Andre Fili,1499.477355288881,902,2017-07-29,Featherweight
20,Andre Fili,1509.1961360008768,824,2017-10-21,Featherweight
20,Andre Fili,1518.9315117245878,665,2018-01-27,Featherweight
20,Andre Fili,1508.38715765313,400,2018-08-25,Featherweight
20,Andre Fili,1518.145802732057,180,2019-02-17,Featherweight
20,Andre Gusmao,1490.6507319695952,4199,2008-08-09,Light Heavyweight
20,Andre Gusmao,1480.919760601943,4037,2009-05-23,Light Heavyweight
20,Andre Pederneiras,1490,4953,1999-07-16,Welterweight
20,Andre Roberts,1490,4967,1999-03-05,Heavyweight
20,Andre Roberts,1500.28774368332,4958,1999-07-16,Heavyweight
20,Andre Soukhamthath,1491.1246090484694,726,2017-12-09,Bantamweight
20,Andre Soukhamthath,1481.3800077820376,607,2018-03-03,Bantamweight
20,Andre Soukhamthath,1491.9154217363086,338,2018-10-27,Bantamweight
20,Andre Soukhamthath,1482.1480726148795,97,2019-04-13,Bantamweight
20,Andre Winner,1490.0010844494323,4010,2009-06-20,Lightweight
20,Andre Winner,1500.288796945629,3939,2009-11-14,Lightweight
20,Andre Winner,1510.2804847032696,3829,2010-03-31,Lightweight
20,Andre Winner,1499.984674894522,3736,2010-08-28,Lightweight
20,Andre Winner,1489.9851159865145,3679,2010-11-13,Lightweight
20,Andre Winner,1480.2732877109545,3507,2011-07-02,Lightweight
20,Andrea Lee,1510,539,2018-05-19,Women's Flyweight
20,Andrea Lee,1519.71225631668,183,2019-02-17,Women's Flyweight
20,Andreas Stahl,1490.28774368332,2330,2014-07-26,Welterweight
20,Andreas Stahl,1480.56721209952,1685,2015-12-10,Welterweight
20,Andrei Arlovski,1490.5019334572985,4878,2001-06-29,Heavyweight
20,Andrei Arlovski,1480.7752417058173,4841,2002-03-22,Heavyweight
20,Andrei Arlovski,1491.3280106929433,4808,2002-11-22,Heavyweight
20,Andrei Arlovski,1501.6092267207457,4771,2003-09-26,Heavyweight
20,Andrei Arlovski,1511.5629097837254,4749,2004-04-02,Heavyweight
20,Andrei Arlovski,1521.2302253062926,4716,2005-02-05,Heavyweight
20,Andrei Arlovski,1530.6199297040127,4689,2005-06-04,Heavyweight
20,Andrei Arlovski,1539.740891968002,4658,2005-10-07,Heavyweight
20,Andrei Arlovski,1528.3283188725102,4600,2006-04-15,Heavyweight
20,Andrei Arlovski,1517.564686414063,4564,2006-07-08,Heavyweight
20,Andrei Arlovski,1527.0595643626082,4488,2006-12-30,Heavyweight
20,Andrei Arlovski,1535.7730221220304,4432,2007-04-21,Heavyweight
20,Andrei Arlovski,1544.7470149183682,4282,2008-03-01,Heavyweight
20,Andrei Arlovski,1553.466166482125,2399,2014-06-14,Heavyweight
20,Andrei Arlovski,1562.2384749611936,2262,2014-09-13,Heavyweight
20,Andrei Arlovski,1570.4966668472211,1936,2015-05-23,Heavyweight
20,Andrei Arlovski,1578.220023492244,1772,2015-09-05,Heavyweight
20,Andrei Arlovski,1566.3111094053063,1631,2016-01-02,Heavyweight
20,Andrei Arlovski,1554.4253642192098,1328,2016-09-03,Heavyweight
20,Andrei Arlovski,1543.1893780365954,1127,2017-01-28,Heavyweight
20,Andrei Arlovski,1531.952651526389,964,2017-06-17,Heavyweight
20,Andrei Arlovski,1540.7650949976312,783,2017-11-11,Heavyweight
20,Andrei Arlovski,1549.0565969408408,608,2018-03-03,Heavyweight
20,Andrei Arlovski,1537.653943491147,502,2018-06-09,Heavyweight
20,Andrei Arlovski,1526.5743991770416,376,2018-09-15,Heavyweight
20,Andrei Arlovski,1525.8110145811472,229,2018-12-29,Heavyweight
20,Andrei Arlovski,1515.0694775464742,70,2019-04-27,Heavyweight
20,Andrei Semenov,1510,4852,2002-01-11,Middleweight
20,Andrei Semenov,1499.71225631668,4837,2002-05-10,Middleweight
20,Andrew Craig,1509.71225631668,3279,2012-03-02,Middleweight
20,Andrew Craig,1519.43278790048,3153,2012-07-11,Middleweight
20,Andrew Craig,1509.1912806179075,2998,2013-01-19,Middleweight
20,Andrew Craig,1519.2129310674784,2822,2013-07-06,Middleweight
20,Andrew Craig,1508.6605014557897,2704,2013-10-26,Middleweight
20,Andrew Craig,1498.4112838015471,2377,2014-06-28,Middleweight
20,Andrew Craig,1488.457010410785,1855,2015-07-15,Welterweight
20,Andrew Holbrook,1510,1829,2015-07-25,Lightweight
20,Andrew Holbrook,1499.71225631668,1424,2016-07-08,Lightweight
20,Andrew Holbrook,1510.0002311340866,1209,2016-11-26,Lightweight
20,Andrew Holbrook,1499.712480803701,1054,2017-04-08,Lightweight
20,Andrew Holbrook,1489.7207562695037,881,2017-09-02,Lightweight
20,Andrew Sanchez,1510,1420,2016-07-08,Light Heavyweight
20,Andrew Sanchez,1519.71225631668,1191,2016-12-09,Middleweight
20,Andrew Sanchez,1509.4633293980173,1042,2017-04-15,Middleweight
20,Andrew Sanchez,1499.1910202207832,752,2017-12-01,Middleweight
20,Andrew Sanchez,1509.214304488456,407,2018-08-25,Middleweight
20,Andrew Sanchez,1518.9491576479702,56,2019-05-04,Middleweight
20,Andy Anderson,1490,5106,1995-04-07,Open Weight
20,Andy Enz,1490,2582,2014-02-01,Middleweight
20,Andy Enz,1480.28774368332,2383,2014-06-28,Middleweight
20,Andy Enz,1470.85450002419,2079,2015-01-31,Middleweight
20,Andy Ogle,1500.28774368332,2967,2013-02-16,Featherweight
20,Andy Ogle,1489.9923731594952,2706,2013-10-26,Featherweight
20,Andy Ogle,1480.280336179039,2565,2014-02-15,Featherweight
20,Andy Ogle,1470.576316674443,2438,2014-05-31,Featherweight
20,Andy Ogle,1461.4211795125136,2086,2015-01-24,Featherweight
20,Andy Wang,1490.0091500438277,4401,2007-06-23,Lightweight
20,Angela Hill,1510,2149,2014-12-12,Women's Strawweight
20,Angela Hill,1499.71225631668,1902,2015-06-13,Women's Strawweight
20,Angela Hill,1489.7205382437342,1757,2015-10-03,Women's Strawweight
20,Angela Hill,1480.0163186354612,1118,2017-02-04,Women's Strawweight
20,Angela Hill,1490.8696238721163,947,2017-07-07,Women's Strawweight
20,Angela Hill,1481.1323567430607,790,2017-11-11,Women's Strawweight
20,Angela Hill,1491.674877961152,623,2018-02-24,Women's Strawweight
20,Angela Hill,1481.914448386155,401,2018-08-25,Women's Strawweight
20,Angela Hill,1472.4340477074966,122,2019-03-23,Women's Strawweight
20,Angela Hill,1483.2257989252291,74,2019-04-27,Women's Strawweight
20,Angela Hill,1473.7082244617916,10,2019-06-08,Women's Strawweight
20,Angela Magana,1480.3193824700843,2147,2014-12-12,Women's Strawweight
20,Angela Magana,1470.885231093871,1860,2015-07-12,Women's Strawweight
20,Anistavio Medeiros,1489.7200428656338,3172,2012-06-23,Featherweight
20,Anna Elmose,1479.737088762557,1496,2016-05-08,Women's Bantamweight
20,Ansar Chalangov,1489.71225631668,4649,2005-11-19,Welterweight
20,Ansar Chalangov,1480.0082748727182,4616,2006-04-06,Welterweight
20,Anthony Birchak,1489.7203004388512,2138,2014-12-13,Bantamweight
20,Anthony Birchak,1500.0160876691648,1913,2015-06-06,Bantamweight
20,Anthony Birchak,1490.3033686949095,1728,2015-11-07,Bantamweight
20,Anthony Birchak,1500.5823877378066,1437,2016-07-07,Bantamweight
20,Anthony Christodoulou,1490.3042973881043,2088,2015-01-24,Lightweight
20,Anthony Christodoulou,1480.9016654716354,1806,2015-08-08,Lightweight
20,Anthony Hamilton,1490.85450002419,2288,2014-08-30,Heavyweight
20,Anthony Hamilton,1481.1176678934905,2153,2014-12-06,Heavyweight
20,Anthony Hamilton,1491.9630275911093,1999,2015-04-11,Heavyweight
20,Anthony Hamilton,1482.5126906013402,1591,2016-02-21,Heavyweight
20,Anthony Hamilton,1493.0155912206951,1380,2016-07-30,Heavyweight
20,Anthony Hamilton,1483.8621348892457,1185,2016-12-09,Heavyweight
20,Anthony Hamilton,1474.3262862360925,1117,2017-02-04,Heavyweight
20,Anthony Hamilton,1465.0638930508494,856,2017-09-16,Heavyweight
20,Anthony Hernandez,1489.7115866977579,204,2019-02-02,Middleweight
20,Anthony Johnson,1521.175747531428,4420,2007-06-12,Welterweight
20,Anthony Johnson,1510.5670141003175,4356,2007-09-22,Welterweight
20,Anthony Johnson,1520.262964731856,4276,2008-04-02,Welterweight
20,Anthony Johnson,1509.6804100754591,4206,2008-07-19,Welterweight
20,Anthony Johnson,1519.7063758254008,4125,2008-12-13,Welterweight
20,Anthony Johnson,1529.1397881951711,4086,2009-02-07,Welterweight
20,Anthony Johnson,1538.303038748917,3944,2009-10-24,Welterweight
20,Anthony Johnson,1527.4817458214434,3920,2009-11-21,Welterweight
20,Anthony Johnson,1537.288561747293,3566,2011-03-26,Welterweight
20,Anthony Johnson,1546.4967745174229,3433,2011-10-01,Welterweight
20,Anthony Johnson,1534.9658565078055,3336,2012-01-14,Middleweight
20,Anthony Johnson,1544.2567554334141,2466,2014-04-26,Light Heavyweight
20,Anthony Johnson,1552.9897888012263,2322,2014-07-26,Light Heavyweight
20,Anthony Johnson,1542.1399108174721,1933,2015-05-23,Light Heavyweight
20,Anthony Johnson,1550.4361744172165,1773,2015-09-05,Light Heavyweight
20,Anthony Johnson,1558.9946166269947,1604,2016-01-30,Light Heavyweight
20,Anthony Johnson,1567.0656063447911,1350,2016-08-20,Light Heavyweight
20,Anthony Johnson,1556.1236243326246,1045,2017-04-08,Light Heavyweight
20,Anthony Lapsley,1480.294876315953,2670,2013-11-16,Welterweight
20,Anthony Macias,1490,5111,1994-12-16,Open Weight
20,Anthony Macias,1480.28774368332,5093,1995-07-14,Open Weight
20,Anthony Njokuani,1499.432372169752,3583,2011-03-19,Lightweight
20,Anthony Njokuani,1489.4487097974695,3351,2011-12-30,Lightweight
20,Anthony Njokuani,1499.7735435731238,3256,2012-04-21,Lightweight
20,Anthony Njokuani,1489.78006151211,3150,2012-07-11,Lightweight
20,Anthony Njokuani,1499.7859288257825,2897,2013-04-20,Lightweight
20,Anthony Njokuani,1489.7920902886854,2449,2014-05-24,Lightweight
20,Anthony Njokuani,1479.7980744104955,2222,2014-10-04,Lightweight
20,Anthony Perosh,1490,4570,2006-07-08,Heavyweight
20,Anthony Perosh,1480.28774368332,4493,2006-12-30,Heavyweight
20,Anthony Perosh,1470.85450002419,3861,2010-02-20,Heavyweight
20,Anthony Perosh,1481.6914127174475,3608,2011-02-26,Light Heavyweight
20,Anthony Perosh,1491.9302692696206,3402,2011-11-05,Light Heavyweight
20,Anthony Perosh,1502.1624930327134,3277,2012-03-02,Light Heavyweight
20,Anthony Perosh,1492.1002522836889,3141,2012-07-21,Light Heavyweight
20,Anthony Perosh,1502.3275861256104,2798,2013-08-03,Light Heavyweight
20,Anthony Perosh,1492.0143635364093,2642,2013-12-06,Light Heavyweight
20,Anthony Perosh,1502.2441681636733,2199,2014-11-07,Light Heavyweight
20,Anthony Perosh,1492.1795767099616,1958,2015-05-09,Light Heavyweight
20,Anthony Perosh,1482.404628579503,1720,2015-11-14,Light Heavyweight
20,Anthony Pettis,1490,3533,2011-06-04,Lightweight
20,Anthony Pettis,1500.28774368332,3426,2011-10-08,Lightweight
20,Anthony Pettis,1510.015566468666,3289,2012-02-25,Lightweight
20,Anthony Pettis,1520.908283672162,2984,2013-01-26,Lightweight
20,Anthony Pettis,1530.3072203013808,2756,2013-08-31,Lightweight
20,Anthony Pettis,1539.4371142221978,2151,2014-12-06,Lightweight
20,Anthony Pettis,1528.5916813116614,2025,2015-03-14,Lightweight
20,Anthony Pettis,1517.77059925071,1618,2016-01-17,Lightweight
20,Anthony Pettis,1507.5550202246316,1508,2016-04-23,Lightweight
20,Anthony Pettis,1517.6171033598278,1340,2016-08-27,Featherweight
20,Anthony Pettis,1507.700403772633,1172,2016-12-10,Featherweight
20,Anthony Pettis,1517.758796785975,934,2017-07-08,Lightweight
20,Anthony Pettis,1507.5595953016923,781,2017-11-11,Lightweight
20,Anthony Pettis,1517.629834640047,466,2018-07-07,Lightweight
20,Anthony Pettis,1507.6999922707762,349,2018-10-06,Lightweight
20,Anthony Pettis,1517.478404955879,113,2019-03-23,Welterweight
20,Anthony Rocco Martin,1499.7127124972478,2583,2014-02-01,Lightweight
20,Anthony Rocco Martin,1489.433230961371,2297,2014-08-23,Lightweight
20,Anthony Rocco Martin,1499.7372732829106,2215,2014-10-25,Lightweight
20,Anthony Rocco Martin,1490.056421276426,2015,2015-03-21,Lightweight
20,Anthony Rocco Martin,1500.3425423618628,1616,2016-01-30,Lightweight
20,Anthony Rocco Martin,1510.3326832033554,961,2017-06-25,Lightweight
20,Anthony Rocco Martin,1499.756382748425,855,2017-09-16,Lightweight
20,Anthony Rocco Martin,1510.0669996054435,571,2018-04-21,Welterweight
20,Anthony Rocco Martin,1519.8138930889245,359,2018-10-06,Welterweight
20,Anthony Rocco Martin,1529.2279362221332,265,2018-12-01,Welterweight
20,Anthony Rocco Martin,1538.3886674887804,143,2019-03-09,Welterweight
20,Anthony Smith,1510.6981834893274,2850,2013-06-08,Middleweight
20,Anthony Smith,1520.390362296013,1587,2016-02-21,Middleweight
20,Anthony Smith,1510.098559554593,1428,2016-07-08,Middleweight
20,Anthony Smith,1519.8079814712164,1206,2016-12-03,Middleweight
20,Anthony Smith,1529.238478831903,851,2017-09-16,Middleweight
20,Anthony Smith,1518.6690549810794,658,2018-02-03,Middleweight
20,Anthony Smith,1528.1322329457812,508,2018-06-09,Light Heavyweight
20,Anthony Smith,1537.0775198526064,437,2018-07-22,Light Heavyweight
20,Anthony Smith,1546.0143759149164,335,2018-10-27,Light Heavyweight
20,Anthony Smith,1535.610941192601,150,2019-03-02,Light Heavyweight
20,Anthony Torres,1510,4563,2006-08-17,Welterweight
20,Anthony Torres,1499.71225631668,4377,2007-09-08,Welterweight
20,Anton Kuivanen,1490.2735958972798,3302,2012-02-15,Lightweight
20,Anton Kuivanen,1500.5529968372034,3144,2012-07-21,Lightweight
20,Anton Kuivanen,1490.5350586773532,2953,2013-02-23,Lightweight
20,Anton Zafir,1489.4492984156645,1724,2015-11-14,Welterweight
20,Anton Zafir,1479.75287870555,1430,2016-07-08,Welterweight
20,Antoni Hardonk,1510,4509,2006-11-18,Heavyweight
20,Antoni Hardonk,1499.71225631668,4451,2007-04-05,Heavyweight
20,Antoni Hardonk,1489.2104737518073,4384,2007-08-25,Heavyweight
20,Antoni Hardonk,1499.5209214886088,4310,2008-01-19,Heavyweight
20,Antoni Hardonk,1509.5347104678533,4242,2008-06-07,Heavyweight
20,Antoni Hardonk,1519.26034831326,4119,2008-12-27,Heavyweight
20,Antoni Hardonk,1508.7065580988055,4044,2009-04-18,Heavyweight
20,Antoni Hardonk,1498.456015655535,3946,2009-10-24,Heavyweight
20,Antonina Shevchenko,1510,279,2018-11-30,Women's Flyweight
20,Antonina Shevchenko,1499.71225631668,79,2019-04-20,Women's Flyweight
20,Antonio Banuelos,1490,3616,2011-02-05,Bantamweight
20,Antonio Braga Neto,1500.594973556681,2379,2014-06-28,Middleweight
20,Antonio Braga Neto,1490.5778488578915,731,2017-12-09,Middleweight
20,Antonio Carlos Junior,1509.71225631668,2419,2014-05-31,Heavyweight
20,Antonio Carlos Junior,1499.43278790048,2117,2014-12-20,Light Heavyweight
20,Antonio Carlos Junior,1509.4491135625374,1880,2015-06-27,Middleweight
20,Antonio Carlos Junior,1509.1772132469894,1683,2015-12-10,Middleweight
20,Antonio Carlos Junior,1498.913133230732,1545,2016-03-19,Middleweight
20,Antonio Carlos Junior,1508.6655030753157,1314,2016-09-17,Middleweight
20,Antonio Carlos Junior,1518.6956309642794,1155,2016-12-30,Middleweight
20,Antonio Carlos Junior,1528.1580462181557,812,2017-10-28,Middleweight
20,Antonio Carlos Junior,1537.3493622985784,576,2018-04-14,Middleweight
20,Antonio Carlos Junior,1526.2784831869515,27,2019-05-18,Middleweight
20,Antonio Carvalho,1489.7122688595193,3344,2012-01-14,Featherweight
20,Antonio Carvalho,1500.008287054862,3143,2012-07-21,Featherweight
